study,replay,contract,payload_bytes,policy,path,count,cohort,material_band,classification,null_raw_median,null_raw_min,null_raw_max,null_normalized_median,null_normalized_min,null_normalized_max,null_swap_median,null_swap_min,null_swap_max,null_hole_median,null_hole_min,null_hole_max,ab_raw_median,ab_raw_min,ab_raw_max,ab_normalized_median,ab_normalized_min,ab_normalized_max,ab_swap_median,ab_swap_min,ab_swap_max,ab_hole_median,ab_hole_min,ab_hole_max,a_wf_swap_median,a_wf_swap_min,a_wf_swap_max,b_wf_swap_median,b_wf_swap_min,b_wf_swap_max,a_wf_hole_median,a_wf_hole_min,a_wf_hole_max,b_wf_hole_median,b_wf_hole_min,b_wf_hole_max,a_wf_median_ns,b_wf_median_ns
plain,initial,retained,256,plain,replace-top,16,0,0.030000000,equivalent,1.000000000,0.963414634,1.025157233,1.001537071,0.978172138,1.014492754,0.990476190,0.976415094,1.033653846,1.000000000,0.913207547,1.024691358,1.006329114,0.993710692,1.025157233,0.996790449,0.985714286,1.022513900,1.009615385,0.971830986,1.038461538,1.008298755,0.991769547,1.029045643,0.759615385,0.746478873,0.772511848,0.754629630,0.752380952,0.776744186,0.655601660,0.647540984,0.676348548,0.655601660,0.646341463,0.673387097,158000,159000
plain,initial,retained,256,plain,replace-top,16,1,0.030000000,equivalent,1.000000000,0.981366460,1.031645570,0.991992721,0.962762356,1.019047619,1.014492754,0.967289720,1.033333333,1.008298755,0.906367041,1.024793388,1.000000000,1.000000000,1.018987342,1.009661836,0.873417722,1.011167235,0.995215311,0.990430622,1.166666667,0.995867769,0.987654321,1.020325203,0.755980861,0.752380952,0.759615385,0.763285024,0.657142857,0.764423077,0.652892562,0.642276423,0.655601660,0.658333333,0.629482072,0.668049793,158000,158000
plain,initial,retained,256,plain,replace-top,256,0,0.034161491,equivalent,1.000000000,0.991596639,1.025210084,1.010067114,0.991596639,1.040133779,1.000000000,0.961414791,1.009868421,1.000000000,0.974842767,1.035598706,0.971774194,0.932539683,1.000000000,0.996933069,0.984353795,1.037834037,0.973941368,0.928792570,1.000000000,0.965838509,0.962732919,1.009615385,0.782467532,0.754777070,0.792332268,0.781456954,0.779264214,0.783333333,0.756410256,0.736024845,0.789968652,0.758064516,0.749196141,0.774919614,241000,235000
plain,initial,retained,256,plain,replace-top,256,1,0.034161491,equivalent,1.000000000,0.975103734,1.008474576,1.000000000,0.971864187,1.014349827,1.000000000,0.990066225,1.013071895,0.996794872,0.977917981,1.000000000,1.004291845,1.000000000,1.046413502,1.023333333,0.990775566,1.063545151,0.990196078,0.940251572,1.026490066,0.996774194,0.977917981,1.034920635,0.774509804,0.735849057,0.779264214,0.782608696,0.770967742,0.818481848,0.751612903,0.741324921,0.765273312,0.758064516,0.748466258,0.792332268,235000,238000
plain,initial,retained,256,plain,replace-top,4096,0,0.030000000,equivalent,0.999201278,0.991967871,1.002431118,0.999056257,0.991967871,1.032243648,1.000000000,0.967989757,1.002680965,1.000831255,0.992647059,1.008190008,1.004045307,0.971273292,1.019496344,1.008080319,0.997541237,1.029156562,0.995997332,0.965717982,1.011265739,0.994262295,0.972756410,1.004987531,0.824549700,0.803246753,0.827978581,0.826666667,0.822411533,0.831564987,1.022314050,1.012335526,1.032051282,1.026468156,1.018077239,1.043225270,1237000,1243000
plain,initial,retained,256,plain,replace-top,4096,1,0.030000000,equivalent,0.998380567,0.988915281,1.004862237,0.998380567,0.985006525,1.016929816,1.000000000,0.984927916,1.005358339,1.005794702,0.985365854,1.024855012,1.020016013,0.991948470,1.034846029,1.004717809,0.990268300,1.021634946,1.015544041,0.971023825,1.030040053,1.021189894,0.979658259,1.043983402,0.823765020,0.808113329,0.833778371,0.825664290,0.819935691,0.831380208,1.024066390,1.010577705,1.034624897,1.023274478,1.015103339,1.029529130,1242000,1274000
plain,initial,retained,256,plain,setup-cleanup,16,0,0.071428571,equivalent,1.000000000,0.970760234,1.006024096,1.000000000,0.976608187,1.012048193,1.000000000,0.994011976,1.005988024,1.000000000,0.988095238,1.006024096,1.000000000,0.982352941,1.029940120,1.000000000,0.988374551,1.005988024,1.000000000,0.976744186,1.029761905,1.017964072,0.949152542,1.071856287,0.988372093,0.988095238,1.000000000,0.994011976,0.976608187,1.000000000,0.994011976,0.949152542,1.005917160,0.994011976,0.932960894,1.005847953,166000,167000
plain,initial,retained,256,plain,setup-cleanup,16,1,0.071428571,equivalent,1.078313253,1.042168675,1.090361446,1.006024096,0.983946961,1.017932194,1.071428571,1.023809524,1.083832335,1.065868263,0.994047619,1.090361446,1.006024096,0.994011976,1.012048193,1.000000000,0.988130248,1.018108362,1.000000000,0.982456140,1.017751479,1.000000000,0.994047619,1.041916168,0.988165680,0.976608187,0.994047619,0.988165680,0.982248521,1.005988024,0.994011976,0.988095238,1.000000000,0.994047619,0.965517241,1.011976048,167000,167000
plain,initial,retained,256,plain,setup-cleanup,256,0,0.060975610,equivalent,1.000000000,0.912087912,1.012048193,0.999963269,0.906526400,1.018219218,1.006097561,0.993939394,1.012121212,1.006134969,0.993939394,1.073170732,1.006060606,0.970760234,1.030303030,1.000177211,0.987951807,1.042311257,1.000000000,0.970588235,1.012195122,0.993939394,0.970414201,1.006097561,1.006097561,0.988304094,1.012195122,1.006060606,0.993975904,1.036585366,1.000000000,0.994117647,1.011834320,1.012195122,1.000000000,1.030303030,165000,166000
plain,initial,retained,256,plain,setup-cleanup,256,1,0.060975610,equivalent,1.042168675,1.030120482,1.054545455,0.987951807,0.976788510,1.005882353,1.060975610,1.030303030,1.079268293,1.042682927,1.018072289,1.091463415,0.988095238,0.976470588,1.000000000,0.987988097,0.901704398,1.000145180,1.006060606,0.976470588,1.095808383,1.000000000,0.982142857,1.030303030,1.006097561,1.000000000,1.036585366,1.000000000,0.907103825,1.012195122,1.012048193,1.006060606,1.036585366,1.000000000,0.976470588,1.018292683,168000,166000
plain,initial,retained,256,plain,setup-cleanup,4096,0,0.065476190,equivalent,0.994117647,0.949152542,1.011976048,0.994047619,0.954802260,1.006092466,0.994082840,0.994082840,1.017857143,1.000000000,0.959770115,1.077380952,1.000000000,0.982558140,1.071856287,1.011940616,0.965320277,1.084616481,0.994082840,0.982352941,1.023809524,1.000000000,0.976878613,1.124260355,0.994082840,0.982352941,1.023809524,1.005988024,0.988304094,1.065476190,0.994047619,0.982352941,1.023809524,1.000000000,0.915789474,1.059171598,168000,169000
plain,initial,retained,256,plain,setup-cleanup,4096,1,0.065476190,equivalent,1.065088757,1.023255814,1.090361446,0.994413408,0.977006964,1.006487488,1.065476190,1.047337278,1.083333333,1.059523810,1.023809524,1.125000000,0.994082840,0.965317919,1.005988024,0.982456140,0.971098266,1.005917160,1.011904762,0.988235294,1.017857143,1.000000000,0.988235294,1.023809524,1.005952381,0.994117647,1.029761905,0.994082840,0.982248521,1.011904762,1.005952381,0.988165680,1.023809524,0.994047619,0.982248521,1.000000000,169000,168000
plain,initial,retained,8,plain,grow-pop,16,0,0.030000000,equivalent,1.008992806,0.985428051,1.017857143,1.012436720,0.982807871,1.031704116,0.992932862,0.977055449,1.026642984,0.996472663,0.991349481,1.048214286,0.996316759,0.989601386,1.034000000,1.010791714,0.992806133,1.022018349,0.992970123,0.973214286,1.021235521,0.993031359,0.981067126,1.022684310,0.982269504,0.957854406,1.014059754,0.992869875,0.965973535,1.022018349,0.965156794,0.888888889,0.993115318,0.967799642,0.910873440,1.001754386,543000,541000
plain,initial,retained,8,plain,grow-pop,16,1,0.030000000,equivalent,1.023391813,1.007155635,1.038817006,0.991346736,0.976726323,1.007691402,1.026881720,1.017241379,1.036764706,1.019572954,0.994809689,1.041984733,1.005952381,0.969750890,1.071428571,0.999889400,0.945509886,1.059782609,1.005859375,0.969858156,1.070921986,1.019264448,0.992831541,1.083172147,0.996453901,0.974729242,1.099415205,0.985585586,0.933774834,1.093567251,0.974662162,0.967741935,1.090909091,0.982578397,0.923497268,1.030927835,560000,561000
plain,initial,retained,8,plain,grow-pop,256,0,0.030000000,equivalent,1.007564297,0.982456140,1.056231003,1.005100814,0.984379075,1.054941344,0.997555012,0.991535671,1.009803922,1.000000000,0.997539975,1.012315271,1.001492537,0.985337243,1.065449011,0.993748659,0.968373816,1.033852065,1.013398295,0.991535671,1.084745763,1.006142506,0.981927711,1.109876543,0.816077954,0.803178484,0.826617827,0.817073171,0.789062500,0.830367734,0.823095823,0.807228916,0.837837838,0.822085890,0.786429366,0.842358604,670000,674000
plain,initial,retained,8,plain,grow-pop,256,1,0.030000000,equivalent,0.996983409,0.958333333,1.037821483,0.989257157,0.954844256,1.030255348,1.003667482,0.991556092,1.035582822,1.006157635,1.001216545,1.014851485,1.004531722,0.982142857,1.034534535,1.015611116,0.979278799,1.054539803,0.992682927,0.973871734,1.006031363,1.006211180,0.995098039,1.038976857,0.813414634,0.792161520,0.823095823,0.822878229,0.797362110,0.845398773,0.827329193,0.812423873,0.838509317,0.820987654,0.791324736,0.845398773,667000,669000
plain,initial,retained,8,plain,grow-pop,4096,0,0.030000000,equivalent,1.005446623,0.988210075,1.051310044,1.008893369,0.988146525,1.053366523,1.001734605,0.954507858,1.057441253,1.007005254,0.973728814,1.035652174,1.003260870,0.963157895,1.038216561,0.998089422,0.957951189,1.024515979,1.005181347,0.995678479,1.062068966,1.002604167,0.997393571,1.027826087,0.794473230,0.789109767,0.820379965,0.792955326,0.758928571,0.810945274,0.796684119,0.790197764,0.825369244,0.795652174,0.783082077,0.827411168,920000,925000
plain,initial,retained,8,plain,grow-pop,4096,1,0.030000000,equivalent,0.998916576,0.989258861,1.012048193,0.993533965,0.987473032,1.010247229,1.001731602,0.993091537,1.007826087,0.991386736,0.945723684,1.025261324,0.992440605,0.951194185,1.012958963,0.997407087,0.972571024,1.043358034,0.972268908,0.960165975,1.002599653,0.986301370,0.925181014,0.993138937,0.800829876,0.767422334,0.812769629,0.794295592,0.790476190,0.812121212,0.790336497,0.776347546,0.807197943,0.797743056,0.793223284,0.810017271,926000,919000
plain,initial,retained,8,plain,heapify-pop,16,0,0.035519126,equivalent,1.000000000,0.993650794,1.018987342,0.990881862,0.963380282,1.007241090,1.014450867,1.000000000,1.038011696,1.008403361,0.959349593,1.061281337,1.000000000,0.978260870,1.179245283,1.002985075,0.961345696,1.136779386,1.017595308,0.988472622,1.077844311,1.022408964,0.986033520,1.049723757,0.926900585,0.913544669,0.944281525,0.924198251,0.907780980,1.038781163,0.884507042,0.875690608,0.894444444,0.886842105,0.845945946,1.027397260,317000,317000
plain,initial,retained,8,plain,heapify-pop,16,1,0.035519126,equivalent,1.006269592,0.951807229,1.044025157,0.988571429,0.930597040,1.023084825,1.017341040,0.991501416,1.055882353,1.011080332,0.994428969,1.087818697,0.975232198,0.929203540,0.988130564,1.018040969,0.995092810,1.067869357,0.966292135,0.873096447,0.977272727,0.964480874,0.926509186,1.000000000,0.901685393,0.862944162,0.928977273,0.921511628,0.906779661,0.982300885,0.899159664,0.888586957,0.944444444,0.909348442,0.880555556,0.932773109,327000,317000
plain,initial,retained,8,plain,heapify-pop,256,0,0.043175487,equivalent,1.003809524,0.983516484,1.026465028,1.003656484,0.970575166,1.044296973,0.994444444,0.961229947,1.057584270,1.011004127,0.967346939,1.061797753,1.026717557,0.994307400,1.089523810,0.990158691,0.976940444,1.036059113,1.029453015,1.004189944,1.084151473,1.043175487,1.004195804,1.095966620,0.730715288,0.720164609,0.736325386,0.728789986,0.719275550,0.758620690,0.730822873,0.724617524,0.737062937,0.720214190,0.698539177,0.751642576,525000,538000
plain,initial,retained,8,plain,heapify-pop,256,1,0.043175487,equivalent,1.001912046,0.992322457,1.040229885,0.990938465,0.885243716,1.044600599,1.012622721,0.995815900,1.146978022,0.998589563,0.991573034,1.035460993,0.947080292,0.921005386,0.992380952,0.981145392,0.953344058,1.024170314,0.966078697,0.945838838,0.979647218,0.968536252,0.932291667,0.976712329,0.732620321,0.708502024,0.755766621,0.723849372,0.715672677,0.730555556,0.737346101,0.725138122,0.761969904,0.732016925,0.724576271,0.739007092,550000,520000
plain,initial,retained,8,plain,heapify-pop,4096,0,0.043966324,equivalent,1.005141388,0.978616352,1.091377091,1.012167620,0.974951122,1.093426626,0.998125586,0.968094804,1.008466604,1.000000000,0.988816403,1.022598870,1.055269923,1.030808729,1.063694268,1.010901080,0.972348215,1.018897108,1.043966324,1.038317757,1.062851782,1.033834586,1.020427112,1.059981256,0.729831144,0.724651163,0.735707591,0.740306583,0.708737864,0.748207885,0.730950141,0.726679104,0.737781955,0.732095491,0.718246869,0.759090909,779000,821000
plain,initial,retained,8,plain,heapify-pop,4096,1,0.043966324,equivalent,0.998721228,0.928315412,1.016731017,1.001625132,0.978054171,1.016421902,1.000940734,0.924479167,1.015917603,1.002824859,0.936786655,1.030160226,0.981012658,0.944106926,1.015444015,0.991444722,0.973306109,1.017023333,0.980733945,0.967596760,1.018779343,0.992523364,0.936619718,1.016007533,0.731481481,0.713761468,0.748181818,0.727188940,0.721860465,0.731343284,0.731890875,0.721384206,0.738317757,0.730263158,0.717853839,0.736150235,790000,777000
plain,initial,retained,8,plain,pop-push,16,0,0.055762082,equivalent,0.997409326,0.962500000,1.018087855,0.973652577,0.936196480,1.018087855,1.000000000,0.996093750,1.065384615,0.992307692,0.969581749,1.011764706,1.007692308,0.976744186,1.037837838,1.007692308,0.965386696,1.037837838,1.000000000,0.996093750,1.011764706,1.000000000,0.996093750,1.003937008,1.501960784,1.450980392,1.523437500,1.505882353,1.465116279,1.535156250,1.496093750,1.456692913,1.523437500,1.509803922,1.482352941,1.541176471,383000,385000
plain,initial,retained,8,plain,pop-push,16,1,0.055762082,equivalent,0.939320388,0.912322275,0.977215190,0.992544056,0.977901818,1.017968891,0.944237918,0.927797834,0.984555985,0.951310861,0.917562724,0.970588235,0.992268041,0.979695431,1.048000000,1.015584416,0.987113402,1.060329412,0.996093750,0.970260223,1.000000000,1.000000000,0.984555985,1.011764706,1.509803922,1.442379182,1.527131783,1.513725490,1.475095785,1.541176471,1.509803922,1.470588235,1.545098039,1.509803922,1.494117647,1.533333333,385000,386000
plain,initial,retained,8,plain,pop-push,256,0,0.037815126,equivalent,1.040690506,1.004975124,1.084766585,1.007099808,0.968536252,1.039227259,1.037815126,0.993762994,1.091858038,1.023255814,1.000000000,1.050847458,0.972087379,0.961117861,1.031525851,0.974146886,0.963154128,1.097359074,0.995789474,0.882022472,1.035864979,1.000000000,0.945783133,1.004237288,1.696842105,1.574906367,1.742071882,1.680244399,1.642411642,1.729386892,1.707627119,1.680084746,1.749469214,1.700636943,1.656184486,1.740506329,819000,801000
plain,initial,retained,8,plain,pop-push,256,1,0.037815126,equivalent,0.970167064,0.917633411,0.983990148,1.000933462,0.952480249,1.039804715,0.963414634,0.938613861,0.997963340,0.965306122,0.885338346,1.012526096,0.988984088,0.953939394,1.038509317,0.976447007,0.957930772,1.027434424,0.997890295,0.983505155,1.063559322,0.997890295,0.971134021,1.004228330,1.705508475,1.676348548,1.732067511,1.678571429,1.646443515,1.722338205,1.704641350,1.641237113,1.747881356,1.696390658,1.663847780,1.763713080,817000,799000
plain,initial,retained,8,plain,pop-push,4096,0,0.030000000,equivalent,1.014084507,0.988235294,1.065585851,0.994229789,0.928544507,1.041469491,1.023156089,0.993970715,1.080825451,1.023478261,0.988734835,1.045256745,0.984218077,0.962411348,0.998534799,1.002083372,0.961582397,1.043271162,0.981212639,0.943396226,1.000862069,0.983620690,0.959030100,1.033883579,1.177625961,1.143560295,1.215517241,1.180398959,1.160652921,1.193043478,1.187662902,1.165551839,1.231441048,1.185540070,1.135294118,1.196163906,1390000,1361000
plain,initial,retained,8,plain,pop-push,4096,1,0.030000000,equivalent,1.001479290,0.949410949,1.009629630,1.008753215,0.984103896,1.014757437,0.989830508,0.938311688,1.011265165,0.999131944,0.956485356,1.018103448,1.004424779,0.986880466,1.013264554,1.007510985,0.968574083,1.011511501,1.000000000,0.995678479,1.018900344,0.995704467,0.988725065,1.009590235,1.176062446,1.167675022,1.178974805,1.177335640,1.141652614,1.189446367,1.176062446,1.160652921,1.197207679,1.188859878,1.172562554,1.197368421,1357000,1362000
plain,initial,retained,8,plain,replace-top,16,0,0.054054054,equivalent,1.000000000,0.936708861,1.081081081,1.012195122,0.970565808,1.093651791,0.987951807,0.952941176,1.000000000,0.988372093,0.836538462,1.034883721,0.987012987,0.948717949,1.025641026,1.007280785,0.960287680,1.047196706,0.987804878,0.941860465,1.012048193,0.967032967,0.934065934,1.000000000,0.902439024,0.873563218,0.939759036,0.913580247,0.879518072,0.952380952,0.857142857,0.835164835,0.886363636,0.860465116,0.829545455,0.909090909,77000,74000
plain,initial,retained,8,plain,replace-top,16,1,0.054054054,equivalent,1.000000000,0.986486486,1.013698630,0.987951807,0.974456163,1.001485394,1.012195122,1.000000000,1.012345679,1.000000000,0.988372093,1.011494253,1.000000000,0.949367089,1.013698630,1.000000000,0.972522383,1.072289157,1.000000000,0.932584270,1.012195122,1.011494253,0.934782609,1.070588235,0.902439024,0.831460674,0.940476190,0.891566265,0.891566265,0.914634146,0.850574713,0.839080460,0.870588235,0.840909091,0.813186813,0.872093023,74000,74000
plain,initial,retained,8,plain,replace-top,256,0,0.035460993,equivalent,1.026086957,1.000000000,1.061403509,0.995523291,0.972744361,1.026086957,1.029197080,0.992753623,1.066176471,1.021428571,0.986013986,2.796052632,0.991379310,0.942148760,1.017699115,0.997569276,0.917386550,1.018625724,0.979310345,0.944444444,1.099290780,0.986301370,0.933333333,1.021126761,0.827338129,0.816901408,0.840277778,0.830985915,0.767741935,0.838235294,0.795774648,0.768211921,0.828767123,0.809859155,0.782894737,0.819444444,116000,115000
plain,initial,retained,8,plain,replace-top,256,1,0.035460993,equivalent,1.008849558,0.982758621,1.035398230,1.001514578,0.973150963,1.035398230,1.007246377,0.964788732,1.036764706,1.000000000,0.979591837,1.028368794,1.035087719,0.983193277,1.070175439,0.998382481,0.955827506,1.031292771,1.029411765,0.985714286,1.051094891,1.035460993,0.917721519,1.063829787,0.838235294,0.830882353,0.863309353,0.847222222,0.825174825,0.858156028,0.809859155,0.721518987,0.827586207,0.813333333,0.798657718,0.828767123,114000,119000
plain,initial,retained,8,plain,replace-top,4096,0,0.040353090,equivalent,0.992088608,0.974960876,1.009630819,0.995111467,0.974960876,1.022394799,0.997496871,0.987515605,1.005076142,0.998746867,0.985294118,1.011320755,0.993670886,0.957639939,1.023847377,1.000000000,0.975178252,1.022569165,0.997461929,0.940968123,1.018963338,0.996336996,0.959281437,1.018610422,0.790609137,0.778331258,0.798988622,0.790668348,0.776137761,0.803995006,0.790000000,0.780397022,0.796092796,0.786700125,0.773284314,0.790262172,629000,628000
plain,initial,retained,8,plain,replace-top,4096,1,0.040353090,equivalent,0.997019374,0.984152139,1.016129032,0.993275872,0.960894813,1.019878573,1.003768844,0.980173482,1.026515152,0.993757803,0.980099502,1.021065675,1.038834951,1.007974482,1.053375196,1.004495292,0.958938684,1.009373541,1.040353090,1.000000000,1.074120603,1.028750000,0.997484277,1.035980149,0.794676806,0.774032459,0.801257862,0.791615290,0.762573099,0.806490385,0.785359801,0.757020757,0.796250000,0.788578372,0.780838323,0.812348668,627000,650000
