run,comparison,cohort,arm,image,contract,pair_bytes,path,count,variant,sample,rounds,traces,elapsed_ns,checksum,requests,requested_bytes,peak_nodes,peak_bytes
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,256,avl-c,2,32,1,1799000,15342505065394117551,8448,2433024,256,73728
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,256,avl-c,3,32,1,1688000,9030003510782627763,8448,2433024,256,73728
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,256,direct-c,3,32,1,1695000,9030003510782627763,93,380928,33,135168
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,256,source-c,3,32,1,2300000,9030003510782627763,36,152064,33,139392
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,256,whitefoot,3,32,1,2484000,9030003510782627763,36,152064,33,139392
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,256,whitefoot,4,32,1,2472000,6516555596106966570,36,152064,33,139392
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,256,source-c,4,32,1,2321000,6516555596106966570,36,152064,33,139392
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,256,direct-c,4,32,1,1675000,6516555596106966570,93,380928,33,135168
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,256,avl-c,4,32,1,1740000,6516555596106966570,8448,2433024,256,73728
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,256,avl-c,5,32,1,1711000,8751666469433281916,8448,2433024,256,73728
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,256,direct-c,5,32,1,1639000,8751666469433281916,93,380928,33,135168
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,256,source-c,5,32,1,2325000,8751666469433281916,36,152064,33,139392
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,256,whitefoot,5,32,1,2473000,8751666469433281916,36,152064,33,139392
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,4096,whitefoot,0,2,1,4831000,9893696507345346752,563,2378112,562,2373888
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,4096,source-c,0,2,1,4263000,9893696507345346752,563,2378112,562,2373888
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,4096,direct-c,0,2,1,3015000,9893696507345346752,366,1499136,366,1499136
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,4096,avl-c,0,2,1,2749000,9893696507345346752,12288,3538944,4096,1179648
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,4096,avl-c,1,2,1,2714000,13199360891545250545,12288,3538944,4096,1179648
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,4096,direct-c,1,2,1,3063000,13199360891545250545,366,1499136,366,1499136
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,4096,source-c,1,2,1,4217000,13199360891545250545,563,2378112,562,2373888
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,4096,whitefoot,1,2,1,4694000,13199360891545250545,563,2378112,562,2373888
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,4096,whitefoot,2,2,1,4833000,4592033035098022694,563,2378112,562,2373888
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,4096,source-c,2,2,1,4241000,4592033035098022694,563,2378112,562,2373888
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,4096,direct-c,2,2,1,3019000,4592033035098022694,366,1499136,366,1499136
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,4096,avl-c,2,2,1,2757000,4592033035098022694,12288,3538944,4096,1179648
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,4096,avl-c,3,2,1,2682000,9424209843521634888,12288,3538944,4096,1179648
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,4096,direct-c,3,2,1,3089000,9424209843521634888,366,1499136,366,1499136
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,4096,source-c,3,2,1,4220000,9424209843521634888,563,2378112,562,2373888
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,4096,whitefoot,3,2,1,4582000,9424209843521634888,563,2378112,562,2373888
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,4096,whitefoot,4,2,1,4587000,7718897148848315693,563,2378112,562,2373888
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,4096,source-c,4,2,1,4244000,7718897148848315693,563,2378112,562,2373888
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,4096,direct-c,4,2,1,3007000,7718897148848315693,366,1499136,366,1499136
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,4096,avl-c,4,2,1,2759000,7718897148848315693,12288,3538944,4096,1179648
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,4096,avl-c,5,2,1,2742000,3096361546536522423,12288,3538944,4096,1179648
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,4096,direct-c,5,2,1,3088000,3096361546536522423,366,1499136,366,1499136
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,4096,source-c,5,2,1,4221000,3096361546536522423,563,2378112,562,2373888
initial,aa,0,b,baseline,normal,264,replace-edit-remove-insert,4096,whitefoot,5,2,1,4664000,3096361546536522423,563,2378112,562,2373888
initial,aa,0,b,baseline,normal,264,range-16,8,whitefoot,0,1024,1,611000,10888926227537008066,1,4224,1,4224
initial,aa,0,b,baseline,normal,264,range-16,8,source-c,0,1024,1,611000,10888926227537008066,1,4224,1,4224
initial,aa,0,b,baseline,normal,264,range-16,8,direct-c,0,1024,1,612000,10888926227537008066,1,4096,1,4096
initial,aa,0,b,baseline,normal,264,range-16,8,avl-c,0,1024,1,619000,10888926227537008066,8,2304,8,2304
initial,aa,0,b,baseline,normal,264,range-16,8,avl-c,1,1024,1,640000,16229577814006414238,8,2304,8,2304
initial,aa,0,b,baseline,normal,264,range-16,8,direct-c,1,1024,1,636000,16229577814006414238,1,4096,1,4096
initial,aa,0,b,baseline,normal,264,range-16,8,source-c,1,1024,1,640000,16229577814006414238,1,4224,1,4224
initial,aa,0,b,baseline,normal,264,range-16,8,whitefoot,1,1024,1,618000,16229577814006414238,1,4224,1,4224
initial,aa,0,b,baseline,normal,264,range-16,8,whitefoot,2,1024,1,610000,13834822368771063071,1,4224,1,4224
initial,aa,0,b,baseline,normal,264,range-16,8,source-c,2,1024,1,596000,13834822368771063071,1,4224,1,4224
initial,aa,0,b,baseline,normal,264,range-16,8,direct-c,2,1024,1,595000,13834822368771063071,1,4096,1,4096
initial,aa,0,b,baseline,normal,264,range-16,8,avl-c,2,1024,1,590000,13834822368771063071,8,2304,8,2304
initial,aa,0,b,baseline,normal,264,range-16,8,avl-c,3,1024,1,594000,12956322779972335421,8,2304,8,2304
initial,aa,0,b,baseline,normal,264,range-16,8,direct-c,3,1024,1,597000,12956322779972335421,1,4096,1,4096
initial,aa,0,b,baseline,normal,264,range-16,8,source-c,3,1024,1,605000,12956322779972335421,1,4224,1,4224
initial,aa,0,b,baseline,normal,264,range-16,8,whitefoot,3,1024,1,608000,12956322779972335421,1,4224,1,4224
initial,aa,0,b,baseline,normal,264,range-16,8,whitefoot,4,1024,1,600000,8689869183144672512,1,4224,1,4224
initial,aa,0,b,baseline,normal,264,range-16,8,source-c,4,1024,1,595000,8689869183144672512,1,4224,1,4224
initial,aa,0,b,baseline,normal,264,range-16,8,direct-c,4,1024,1,590000,8689869183144672512,1,4096,1,4096
initial,aa,0,b,baseline,normal,264,range-16,8,avl-c,4,1024,1,583000,8689869183144672512,8,2304,8,2304
initial,aa,0,b,baseline,normal,264,range-16,8,avl-c,5,1024,1,613000,8195009894293406228,8,2304,8,2304
initial,aa,0,b,baseline,normal,264,range-16,8,direct-c,5,1024,1,607000,8195009894293406228,1,4096,1,4096
initial,aa,0,b,baseline,normal,264,range-16,8,source-c,5,1024,1,611000,8195009894293406228,1,4224,1,4224
initial,aa,0,b,baseline,normal,264,range-16,8,whitefoot,5,1024,1,629000,8195009894293406228,1,4224,1,4224
initial,aa,0,b,baseline,normal,264,range-16,256,whitefoot,0,32,1,2240000,4672008452577046126,31,130944,31,130944
initial,aa,0,b,baseline,normal,264,range-16,256,source-c,0,32,1,2264000,4672008452577046126,31,130944,31,130944
initial,aa,0,b,baseline,normal,264,range-16,256,direct-c,0,32,1,2221000,4672008452577046126,31,126976,31,126976
initial,aa,0,b,baseline,normal,264,range-16,256,avl-c,0,32,1,2242000,4672008452577046126,256,73728,256,73728
initial,aa,0,b,baseline,normal,264,range-16,256,avl-c,1,32,1,2208000,1523509915328377981,256,73728,256,73728
initial,aa,0,b,baseline,normal,264,range-16,256,direct-c,1,32,1,2222000,1523509915328377981,31,126976,31,126976
initial,aa,0,b,baseline,normal,264,range-16,256,source-c,1,32,1,2290000,1523509915328377981,31,130944,31,130944
initial,aa,0,b,baseline,normal,264,range-16,256,whitefoot,1,32,1,2306000,1523509915328377981,31,130944,31,130944
initial,aa,0,b,baseline,normal,264,range-16,256,whitefoot,2,32,1,2317000,17332083220922715976,31,130944,31,130944
initial,aa,0,b,baseline,normal,264,range-16,256,source-c,2,32,1,2325000,17332083220922715976,31,130944,31,130944
initial,aa,0,b,baseline,normal,264,range-16,256,direct-c,2,32,1,2260000,17332083220922715976,31,126976,31,126976
initial,aa,0,b,baseline,normal,264,range-16,256,avl-c,2,32,1,2280000,17332083220922715976,256,73728,256,73728
initial,aa,0,b,baseline,normal,264,range-16,256,avl-c,3,32,1,2211000,3920266296407951631,256,73728,256,73728
initial,aa,0,b,baseline,normal,264,range-16,256,direct-c,3,32,1,2203000,3920266296407951631,31,126976,31,126976
initial,aa,0,b,baseline,normal,264,range-16,256,source-c,3,32,1,2281000,3920266296407951631,31,130944,31,130944
initial,aa,0,b,baseline,normal,264,range-16,256,whitefoot,3,32,1,2318000,3920266296407951631,31,130944,31,130944
initial,aa,0,b,baseline,normal,264,range-16,256,whitefoot,4,32,1,2247000,14804064103947471053,31,130944,31,130944
initial,aa,0,b,baseline,normal,264,range-16,256,source-c,4,32,1,2221000,14804064103947471053,31,130944,31,130944
initial,aa,0,b,baseline,normal,264,range-16,256,direct-c,4,32,1,2142000,14804064103947471053,31,126976,31,126976
initial,aa,0,b,baseline,normal,264,range-16,256,avl-c,4,32,1,2157000,14804064103947471053,256,73728,256,73728
initial,aa,0,b,baseline,normal,264,range-16,256,avl-c,5,32,1,2145000,9921995581840311990,256,73728,256,73728
initial,aa,0,b,baseline,normal,264,range-16,256,direct-c,5,32,1,2119000,9921995581840311990,31,126976,31,126976
initial,aa,0,b,baseline,normal,264,range-16,256,source-c,5,32,1,2203000,9921995581840311990,31,130944,31,130944
initial,aa,0,b,baseline,normal,264,range-16,256,whitefoot,5,32,1,2227000,9921995581840311990,31,130944,31,130944
initial,aa,0,b,baseline,normal,264,range-16,4096,whitefoot,0,2,1,3593000,14100771366601575860,363,1533312,363,1533312
initial,aa,0,b,baseline,normal,264,range-16,4096,source-c,0,2,1,3559000,14100771366601575860,363,1533312,363,1533312
initial,aa,0,b,baseline,normal,264,range-16,4096,direct-c,0,2,1,3217000,14100771366601575860,365,1495040,365,1495040
initial,aa,0,b,baseline,normal,264,range-16,4096,avl-c,0,2,1,3187000,14100771366601575860,4096,1179648,4096,1179648
initial,aa,0,b,baseline,normal,264,range-16,4096,avl-c,1,2,1,3110000,9659977173845402644,4096,1179648,4096,1179648
initial,aa,0,b,baseline,normal,264,range-16,4096,direct-c,1,2,1,3077000,9659977173845402644,365,1495040,365,1495040
initial,aa,0,b,baseline,normal,264,range-16,4096,source-c,1,2,1,3275000,9659977173845402644,363,1533312,363,1533312
initial,aa,0,b,baseline,normal,264,range-16,4096,whitefoot,1,2,1,3388000,9659977173845402644,363,1533312,363,1533312
initial,aa,0,b,baseline,normal,264,range-16,4096,whitefoot,2,2,1,3387000,8381195013649096874,363,1533312,363,1533312
initial,aa,0,b,baseline,normal,264,range-16,4096,source-c,2,2,1,3274000,8381195013649096874,363,1533312,363,1533312
initial,aa,0,b,baseline,normal,264,range-16,4096,direct-c,2,2,1,3057000,8381195013649096874,365,1495040,365,1495040
initial,aa,0,b,baseline,normal,264,range-16,4096,avl-c,2,2,1,3069000,8381195013649096874,4096,1179648,4096,1179648
initial,aa,0,b,baseline,normal,264,range-16,4096,avl-c,3,2,1,3098000,13556313550758857404,4096,1179648,4096,1179648
initial,aa,0,b,baseline,normal,264,range-16,4096,direct-c,3,2,1,3052000,13556313550758857404,365,1495040,365,1495040
initial,aa,0,b,baseline,normal,264,range-16,4096,source-c,3,2,1,3271000,13556313550758857404,363,1533312,363,1533312
initial,aa,0,b,baseline,normal,264,range-16,4096,whitefoot,3,2,1,3387000,13556313550758857404,363,1533312,363,1533312
initial,aa,0,b,baseline,normal,264,range-16,4096,whitefoot,4,2,1,3414000,15361768769784884222,363,1533312,363,1533312
initial,aa,0,b,baseline,normal,264,range-16,4096,source-c,4,2,1,3282000,15361768769784884222,363,1533312,363,1533312
initial,aa,0,b,baseline,normal,264,range-16,4096,direct-c,4,2,1,3073000,15361768769784884222,365,1495040,365,1495040
initial,aa,0,b,baseline,normal,264,range-16,4096,avl-c,4,2,1,3089000,15361768769784884222,4096,1179648,4096,1179648
initial,aa,0,b,baseline,normal,264,range-16,4096,avl-c,5,2,1,3202000,5160861324921001502,4096,1179648,4096,1179648
initial,aa,0,b,baseline,normal,264,range-16,4096,direct-c,5,2,1,3167000,5160861324921001502,365,1495040,365,1495040
initial,aa,0,b,baseline,normal,264,range-16,4096,source-c,5,2,1,3384000,5160861324921001502,363,1533312,363,1533312
initial,aa,0,b,baseline,normal,264,range-16,4096,whitefoot,5,2,1,3500000,5160861324921001502,363,1533312,363,1533312
initial,aa,0,b,baseline,normal,264,replace-only,8,whitefoot,0,1024,1,325000,17799295948459865335,1,4224,1,4224
initial,aa,0,b,baseline,normal,264,replace-only,8,source-c,0,1024,1,429000,17799295948459865335,1,4224,1,4224
initial,aa,0,b,baseline,normal,264,replace-only,8,direct-c,0,1024,1,251000,17799295948459865335,1,4096,1,4096
initial,aa,0,b,baseline,normal,264,replace-only,8,avl-c,0,1024,1,233000,17799295948459865335,8,2304,8,2304
initial,aa,0,b,baseline,normal,264,replace-only,8,avl-c,1,1024,1,231000,9613453087805741722,8,2304,8,2304
initial,aa,0,b,baseline,normal,264,replace-only,8,direct-c,1,1024,1,262000,9613453087805741722,1,4096,1,4096
initial,aa,0,b,baseline,normal,264,replace-only,8,source-c,1,1024,1,427000,9613453087805741722,1,4224,1,4224
initial,aa,0,b,baseline,normal,264,replace-only,8,whitefoot,1,1024,1,324000,9613453087805741722,1,4224,1,4224
initial,aa,0,b,baseline,normal,264,replace-only,8,whitefoot,2,1024,1,325000,9564550274571776612,1,4224,1,4224
initial,aa,0,b,baseline,normal,264,replace-only,8,source-c,2,1024,1,427000,9564550274571776612,1,4224,1,4224
initial,aa,0,b,baseline,normal,264,replace-only,8,direct-c,2,1024,1,268000,9564550274571776612,1,4096,1,4096
initial,aa,0,b,baseline,normal,264,replace-only,8,avl-c,2,1024,1,234000,9564550274571776612,8,2304,8,2304
initial,aa,0,b,baseline,normal,264,replace-only,8,avl-c,3,1024,1,236000,16444450186519165661,8,2304,8,2304
initial,aa,0,b,baseline,normal,264,replace-only,8,direct-c,3,1024,1,263000,16444450186519165661,1,4096,1,4096
initial,aa,0,b,baseline,normal,264,replace-only,8,source-c,3,1024,1,437000,16444450186519165661,1,4224,1,4224
initial,aa,0,b,baseline,normal,264,replace-only,8,whitefoot,3,1024,1,324000,16444450186519165661,1,4224,1,4224
initial,aa,0,b,baseline,normal,264,replace-only,8,whitefoot,4,1024,1,324000,10129709964649499082,1,4224,1,4224
initial,aa,0,b,baseline,normal,264,replace-only,8,source-c,4,1024,1,409000,10129709964649499082,1,4224,1,4224
initial,aa,0,b,baseline,normal,264,replace-only,8,direct-c,4,1024,1,266000,10129709964649499082,1,4096,1,4096
initial,aa,0,b,baseline,normal,264,replace-only,8,avl-c,4,1024,1,232000,10129709964649499082,8,2304,8,2304
initial,aa,0,b,baseline,normal,264,replace-only,8,avl-c,5,1024,1,231000,10303896887270350189,8,2304,8,2304
initial,aa,0,b,baseline,normal,264,replace-only,8,direct-c,5,1024,1,262000,10303896887270350189,1,4096,1,4096
initial,aa,0,b,baseline,normal,264,replace-only,8,source-c,5,1024,1,419000,10303896887270350189,1,4224,1,4224
initial,aa,0,b,baseline,normal,264,replace-only,8,whitefoot,5,1024,1,327000,10303896887270350189,1,4224,1,4224
initial,aa,0,b,baseline,normal,264,replace-only,256,whitefoot,0,32,1,421000,4185728216943930672,31,130944,31,130944
initial,aa,0,b,baseline,normal,264,replace-only,256,source-c,0,32,1,475000,4185728216943930672,31,130944,31,130944
initial,aa,0,b,baseline,normal,264,replace-only,256,direct-c,0,32,1,316000,4185728216943930672,31,126976,31,126976
initial,aa,0,b,baseline,normal,264,replace-only,256,avl-c,0,32,1,412000,4185728216943930672,256,73728,256,73728
initial,aa,0,b,baseline,normal,264,replace-only,256,avl-c,1,32,1,397000,11582952010030643648,256,73728,256,73728
initial,aa,0,b,baseline,normal,264,replace-only,256,direct-c,1,32,1,298000,11582952010030643648,31,126976,31,126976
initial,aa,0,b,baseline,normal,264,replace-only,256,source-c,1,32,1,450000,11582952010030643648,31,130944,31,130944
initial,aa,0,b,baseline,normal,264,replace-only,256,whitefoot,1,32,1,371000,11582952010030643648,31,130944,31,130944
initial,aa,0,b,baseline,normal,264,replace-only,256,whitefoot,2,32,1,366000,15559170075277838152,31,130944,31,130944
initial,aa,0,b,baseline,normal,264,replace-only,256,source-c,2,32,1,450000,15559170075277838152,31,130944,31,130944
initial,aa,0,b,baseline,normal,264,replace-only,256,direct-c,2,32,1,292000,15559170075277838152,31,126976,31,126976
initial,aa,0,b,baseline,normal,264,replace-only,256,avl-c,2,32,1,397000,15559170075277838152,256,73728,256,73728
initial,aa,0,b,baseline,normal,264,replace-only,256,avl-c,3,32,1,394000,15314409225972817605,256,73728,256,73728
initial,aa,0,b,baseline,normal,264,replace-only,256,direct-c,3,32,1,298000,15314409225972817605,31,126976,31,126976
initial,aa,0,b,baseline,normal,264,replace-only,256,source-c,3,32,1,451000,15314409225972817605,31,130944,31,130944
initial,aa,0,b,baseline,normal,264,replace-only,256,whitefoot,3,32,1,366000,15314409225972817605,31,130944,31,130944
initial,aa,0,b,baseline,normal,264,replace-only,256,whitefoot,4,32,1,365000,14993927297802570711,31,130944,31,130944
initial,aa,0,b,baseline,normal,264,replace-only,256,source-c,4,32,1,438000,14993927297802570711,31,130944,31,130944
initial,aa,0,b,baseline,normal,264,replace-only,256,direct-c,4,32,1,293000,14993927297802570711,31,126976,31,126976
initial,aa,0,b,baseline,normal,264,replace-only,256,avl-c,4,32,1,395000,14993927297802570711,256,73728,256,73728
initial,aa,0,b,baseline,normal,264,replace-only,256,avl-c,5,32,1,393000,2201301396819114914,256,73728,256,73728
initial,aa,0,b,baseline,normal,264,replace-only,256,direct-c,5,32,1,300000,2201301396819114914,31,126976,31,126976
initial,aa,0,b,baseline,normal,264,replace-only,256,source-c,5,32,1,438000,2201301396819114914,31,130944,31,130944
initial,aa,0,b,baseline,normal,264,replace-only,256,whitefoot,5,32,1,364000,2201301396819114914,31,130944,31,130944
initial,aa,0,b,baseline,normal,264,replace-only,4096,whitefoot,0,2,1,1443000,5257894810003305052,363,1533312,363,1533312
initial,aa,0,b,baseline,normal,264,replace-only,4096,source-c,0,2,1,1351000,5257894810003305052,363,1533312,363,1533312
initial,aa,0,b,baseline,normal,264,replace-only,4096,direct-c,0,2,1,1123000,5257894810003305052,365,1495040,365,1495040
initial,aa,0,b,baseline,normal,264,replace-only,4096,avl-c,0,2,1,1181000,5257894810003305052,4096,1179648,4096,1179648
initial,aa,0,b,baseline,normal,264,replace-only,4096,avl-c,1,2,1,1183000,11818899290942547804,4096,1179648,4096,1179648
